"ODS Code","Measure","Percentage","Over Target","Total","Year","Month"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","228","2018","7"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","180","2018","6"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","213","2018","5"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","162","2018","4"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","82","2018","3"
"RLN","31 Day Wait for first treatment By Cancer","1.000","0","332","2018","5"
"NV3","31 Day Wait for first treatment By Cancer","1.000","0","108","2018","12"
"RXP","31 Day Wait for first treatment By Cancer","1.000","0","156","2018","1"
"RXP","31 Day Wait for first treatment By Cancer","1.000","0","137","2018","3"
"RXP","31 Day Wait for first treatment By Cancer","1.000","0","370","2018","4"
"RYR","31 Day Wait for first treatment By Cancer","1.000","0","251","2018","2"
"NV3","31 Day Wait for first treatment By Cancer","1.000","0","93","2018","11"
"NYT","31 Day Wait for first treatment By Cancer","1.000","0","23","2018","7"
"NYT","31 Day Wait for first treatment By Cancer","1.000","0","26","2018","6"
"RLN","31 Day Wait for first treatment By Cancer","1.000","0","324","2018","12"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","89","2018","2"
"RBT","31 Day Wait for first treatment By Cancer","1.000","0","90","2018","1"
"NYT","31 Day Wait for first treatment By Cancer","1.000","0","20","2018","4"
"RQM","31 Day Wait for first treatment By Cancer","1.000","0","75","2018","2"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","16","2018","12"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","8","2018","11"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","6","2018","10"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","39","2018","12"
"RJ2","31 Day Wait for first treatment By Cancer","1.000","0","69","2018","2"
"RJ2","31 Day Wait for first treatment By Cancer","1.000","0","91","2018","3"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","24","2018","11"
"RJ2","31 Day Wait for first treatment By Cancer","1.000","0","173","2018","6"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","2","2018","9"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","42","2018","12"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","33","2018","10"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","73","2018","11"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","18","2018","8"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","16","2018","7"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","16","2018","6"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","6","2018","5"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","19","2018","1"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","15","2018","2"
"RQM","31 Day Wait for first treatment By Cancer","1.000","0","162","2018","8"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","32","2018","4"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","73","2018","10"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","42","2018","5"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","24","2018","6"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","68","2018","8"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","66","2018","6"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","84","2018","5"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","68","2018","4"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","25","2018","3"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","31","2018","2"
"RQX","31 Day Wait for first treatment By Cancer","1.000","0","26","2018","1"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","12","2018","1"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","19","2018","2"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","14","2018","3"
"AQK","31 Day Wait for first treatment By Cancer","1.000","0","17","2018","4"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","36","2018","7"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","24","2018","8"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","36","2018","9"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","36","2018","10"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","39","2018","11"
"RQ3","31 Day Wait for first treatment By Cancer","1.000","0","30","2018","12"
"NT2","31 Day Wait for first treatment By Cancer","1.000","0","1","2018","6"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","16","2018","4"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","2","2018","3"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","3","2018","2"
"RBS","31 Day Wait for first treatment By Cancer","1.000","0","6","2018","1"
"RQW","31 Day Wait for first treatment By Cancer","1.000","0","152","2018","12"
"RQW","31 Day Wait for first treatment By Cancer","1.000","0","188","2018","6"
"RQW","31 Day Wait for first treatment By Cancer","1.000","0","223","2018","5"
"RBQ","31 Day Wait for first treatment By Cancer","1.000","0","40","2018","2"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","110","2018","3"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","232","2018","5"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","293","2018","6"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","280","2018","7"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","239","2018","8"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","220","2018","9"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","98","2018","2"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","297","2018","11"
"RGR","31 Day Wait for first treatment By Cancer","1.000","0","115","2018","1"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","253","2018","6"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","245","2018","7"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","233","2018","8"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","224","2018","9"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","208","2018","10"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","216","2018","12"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","47","2018","12"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","58","2018","11"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","90","2018","10"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","66","2018","9"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","58","2018","8"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","84","2018","7"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","68","2018","6"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","55","2018","5"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","54","2018","4"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","35","2018","3"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","32","2018","2"
"RKE","31 Day Wait for first treatment By Cancer","1.000","0","29","2018","1"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","233","2018","5"
"RVW","31 Day Wait for first treatment By Cancer","1.000","0","124","2018","2"
"RMC","31 Day Wait for first treatment By Cancer","1.000","0","62","2018","2"
"RVW","31 Day Wait for first treatment By Cancer","1.000","0","224","2018","6"
"RAP","31 Day Wait for first treatment By Cancer","1.000","0","79","2018","2"
"RAP","31 Day Wait for first treatment By Cancer","1.000","0","53","2018","3"
"RAP","31 Day Wait for first treatment By Cancer","1.000","0","122","2018","4"
"RCU","31 Day Wait for first treatment By Cancer","1.000","0","8","2018","4"
"RXH","31 Day Wait for first treatment By Cancer","1.000","0","430","2018","4"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","43","2018","3"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","103","2018","4"
"RFR","31 Day Wait for first treatment By Cancer","1.000","0","169","2018","12"
"RXH","31 Day Wait for first treatment By Cancer","1.000","0","209","2018","2"
"RCU","31 Day Wait for first treatment By Cancer","1.000","0","2","2018","5"
"RCU","31 Day Wait for first treatment By Cancer","1.000","0","3","2018","6"
"RFR","31 Day Wait for first treatment By Cancer","1.000","0","76","2018","2"
"RCU","31 Day Wait for first treatment By Cancer","1.000","0","5","2018","7"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","140","2018","8"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","110","2018","9"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","120","2018","10"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","126","2018","11"
"RMP","31 Day Wait for first treatment By Cancer","1.000","0","114","2018","12"
"RYR","31 Day Wait for first treatment By Cancer","1.000","0","494","2018","4"
"RAP","31 Day Wait for first treatment By Cancer","1.000","0","150","2018","9"
"RAP","31 Day Wait for first treatment By Cancer","1.000","0","168","2018","10"
"RAP","31 Day Wait for first treatment By Cancer","1.000","0","106","2018","12"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","382","2018","10"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","282","2018","9"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","294","2018","8"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","370","2018","7"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","264","2018","4"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","147","2018","3"
"RVW","31 Day Wait for first treatment By Cancer","1.000","0","277","2018","9"
"RVW","31 Day Wait for first treatment By Cancer","1.000","0","243","2018","10"
"RVW","31 Day Wait for first treatment By Cancer","1.000","0","216","2018","12"
"RWY","31 Day Wait for first treatment By Cancer","1.000","0","122","2018","2"
"RBQ","31 Day Wait for first treatment By Cancer","1.000","0","72","2018","12"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","142","2018","12"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","148","2018","11"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","154","2018","10"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","136","2018","9"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","160","2018","8"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","149","2018","7"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","158","2018","6"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","146","2018","5"
"RYR","31 Day Wait for first treatment By Cancer","1.000","0","271","2018","1"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","146","2018","4"
"RBQ","31 Day Wait for first treatment By Cancer","1.000","0","68","2018","11"
"RKB","31 Day Wait for first treatment By Cancer","1.000","0","188","2018","2"
"RBQ","31 Day Wait for first treatment By Cancer","1.000","0","95","2018","10"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","64","2018","3"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","56","2018","2"
"RCF","31 Day Wait for first treatment By Cancer","1.000","0","74","2018","1"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","26","2018","12"
"RBQ","31 Day Wait for first treatment By Cancer","1.000","0","86","2018","9"
"RN3","31 Day Wait for first treatment By Cancer","1.000","0","115","2018","3"
"RN3","31 Day Wait for first treatment By Cancer","1.000","0","303","2018","5"
"RN3","31 Day Wait for first treatment By Cancer","1.000","0","332","2018","6"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","21","2018","11"
"RTF","31 Day Wait for first treatment By Cancer","1.000","0","270","2018","12"
"RTF","31 Day Wait for first treatment By Cancer","1.000","0","284","2018","11"
"RTF","31 Day Wait for first treatment By Cancer","1.000","0","321","2018","10"
"RTF","31 Day Wait for first treatment By Cancer","1.000","0","262","2018","9"
"RTF","31 Day Wait for first treatment By Cancer","1.000","0","241","2018","8"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","20","2018","10"
"RTF","31 Day Wait for first treatment By Cancer","1.000","0","236","2018","6"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","13","2018","8"
"RBQ","31 Day Wait for first treatment By Cancer","1.000","0","73","2018","8"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","20","2018","7"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","34","2018","6"
"RN3","31 Day Wait for first treatment By Cancer","1.000","0","230","2018","12"
"RWW","31 Day Wait for first treatment By Cancer","1.000","0","123","2018","12"
"RN5","31 Day Wait for first treatment By Cancer","1.000","0","165","2018","1"
"RBN","31 Day Wait for first treatment By Cancer","1.000","0","353","2018","4"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","40","2018","5"
"RN5","31 Day Wait for first treatment By Cancer","1.000","0","401","2018","5"
"RYF","31 Day Wait for first treatment By Cancer","1.000","0","1","2018","6"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","22","2018","4"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","11","2018","2"
"RY6","31 Day Wait for first treatment By Cancer","1.000","0","2","2018","11"
"RAN","31 Day Wait for first treatment By Cancer","1.000","0","23","2018","1"
"RTK","31 Day Wait for first treatment By Cancer","1.000","0","62","2018","2"
"R0A","31 Day Wait for first treatment By Cancer","1.000","0","277","2018","2"
"RAS","31 Day Wait for first treatment By Cancer","1.000","0","70","2018","3"
"RAS","31 Day Wait for first treatment By Cancer","1.000","0","179","2018","5"
"RAS","31 Day Wait for first treatment By Cancer","1.000","0","124","2018","6"
"RAS","31 Day Wait for first treatment By Cancer","1.000","0","159","2018","8"
"RAS","31 Day Wait for first treatment By Cancer","1.000","0","122","2018","9"
"RAS","31 Day Wait for first treatment By Cancer","1.000","0","133","2018","11"
"RWW","31 Day Wait for first treatment By Cancer","1.000","0","116","2018","11"
"RWW","31 Day Wait for first treatment By Cancer","1.000","0","109","2018","9"
"RWW","31 Day Wait for first treatment By Cancer","1.000","0","133","2018","8"
"RHQ","31 Day Wait for first treatment By Cancer","0.894","124","1171","2019","1"
"RWA","31 Day Wait for first treatment By Cancer","0.879","95","784","2019","1"
"RHM","31 Day Wait for first treatment By Cancer","0.881","83","699","2019","1"
"RWE","31 Day Wait for first treatment By Cancer","0.914","80","929","2019","1"
"RR8","31 Day Wait for first treatment By Cancer","0.928","78","1081","2019","1"
"RX1","31 Day Wait for first treatment By Cancer","0.914","77","894","2019","1"
"RH8","31 Day Wait for first treatment By Cancer","0.859","70","496","2019","2"
"RHQ","31 Day Wait for first treatment By Cancer","0.933","68","1022","2019","3"
"RX1","31 Day Wait for first treatment By Cancer","0.906","68","724","2019","3"
"RH8","31 Day Wait for first treatment By Cancer","0.887","65","574","2019","3"
